"url","title","projects","enrollments","Level","duration","instructor","Related Skills","rating"
https://www.skillshare.com/en/classes/Intuitive-Art-Making-Simple-Abstract-Watercolor-and-Ink-Techniques/1000258494,Intuitive Art Making: Simple Abstract Watercolor and Ink Techniques,6,358,Beginner level,"12 Lessons (33m)","Elisabeth Wellfare, Artist, Art Educator","Fine Art,Watercolor,Creative,Intuitive Art,Abstract Art,Ink,Sharpie Art",4.28
https://www.skillshare.com/en/classes/Intuitive-Drawing-Illustrate-Your-Own-Ink-Fairy-Tale/700848601,Intuitive Drawing: Illustrate Your Own Ink Fairy Tale,28,1306,All levels,"8 Lessons (1h 3m)","⋒ artsygio ⋒, Visual Artist","Illustration,Drawing,Fine Art,Creative,Meditation,Intuitive Drawing,Creativity",4.75
https://www.skillshare.com/en/classes/Intuitive-Illustration-4-Quick-Fun-Exercises-to-Unlock-Creativity/1779034937,"Intuitive Illustration: 4 Quick, Fun Exercises to Unlock Creativity",356,15748,All levels,"7 Lessons (38m)","Amber Vittoria, Artist and Illustrator","Illustration,Digital Illustration,Pressure Frying,Visual Arts,Creative,Creativity,Doodling",4.33
https://www.skillshare.com/en/classes/Intuitive-Watercolor-Florals-I-Get-Grounded/323384524,Intuitive Watercolor Florals I: Get Grounded,99,2999,All levels,"16 Lessons ()","Stephanie Ryan, Watercolor Artist & Teacher","Illustration,Creative,Surface Design,Intuitive Painting,Watercolor Florals,Loose Watercolor,Watercolors For Beginners",4.75
https://www.skillshare.com/en/classes/Investing-Basics-for-Millennials/1569984319,Investing Basics for Millennials,2,13559,Beginner level,"5 Lessons (16m)","Lindsay Marsh, Over 300,000 Design Students & Counting!","Entrepreneurship,Business,Economics,Finance,Money,Investing,Stock Market",3.56
https://www.skillshare.com/en/classes/Ipad-Art-Make-a-Technical-Repeat-Pattern-with-Any-Painting-App/2116763663,Ipad Art: Make a Technical Repeat Pattern with Any Painting App,41,2508,Intermediate level,"8 Lessons (28m)","Nic Squirrell, Artist and illustrator","Art,Illustration,IOS,Pattern Design,Surface Pattern Design,Ipad,Creative",4.09
https://www.skillshare.com/en/classes/Isometric-Design-for-Beginners/1799122914,Isometric Design for Beginners,193,16678,Beginner level,"6 Lessons (23m)","Hayden Aube, Illustrator & Designer","Illustration,Digital Illustration,Adobe Illustrator,Icon Design,Graphic Design,Creative,Vector",4.32
https://www.skillshare.com/en/classes/Isometric-Illustration-in-Procreate-Design-Your-Dream-Room/1143282389,Isometric Illustration in Procreate: Design Your Dream Room,289,13056,All levels,"20 Lessons (2h 15m)","Weronika Salach, Art with MAGIC","Illustration,Digital Illustration,Perspective,Creative,Digital Painting,Procreate,Isometric Design",4.62
https://www.skillshare.com/en/classes/Italian-Chef-Secrets-How-to-Make-Perfect-Thin-Crust-Pizza/1919793620,Italian Chef Secrets: How to Make Perfect Thin Crust Pizza,16,12383,All levels,"9 Lessons (52m)","Nick Anderer, Executive Chef / Partner, Marta & Maialino","Culinary,Cooking,Lifestyle,New York City,Chef,Creative Chefs,Food & Drink",4.46
https://www.skillshare.com/en/classes/Italian-Classics-Made-Easy-Perfect-Pasta-al-Pomodoro-Learn-with-Eataly/922438900,Italian Classics Made Easy: Perfect Pasta al Pomodoro | Learn with Eataly,9,8497,Beginner level,"6 Lessons (26m)","Nicoletta Grippo, Chef at La Scuola di Eataly","Culinary,Cooking,Lifestyle,Food Quality,Fresh Pasta,Pasta,Moccasins",4.45
https://www.skillshare.com/en/classes/Italian-for-Beginners-A0-A1-A2-Complete-Grammar-Writing/1763449993,Italian for Beginners A0-A1-A2 | Complete Grammar + Writing,6,619,Beginner level,"53 Lessons (3h 31m)","Marco Luzi, Start learning Italian today!","Lifestyle,Italian,Languages,Grammar,Italian For Beginners,Italian Language",0.0
https://www.skillshare.com/en/classes/JAVA-for-everybody-Introduction-to-programming-and-Java/311452211,JAVA for everybody: Introduction to programming and Java.,2,208,All levels,"18 Lessons (1h 4m)","Hadi Youness, Computer Engineer","Technology,Beginner,Java,Coding,Projects,Data Science",4.87
https://www.skillshare.com/en/classes/Japanese-Calligraphy-for-Beginners-from-hiragana-and-katakana-to-artistic-styles/1030585807,Japanese Calligraphy for Beginners: from hiragana and katakana to artistic styles,1,326,All levels,"5 Lessons (44m)","Kakumon Studio, Illustrator","Illustration,Calligraphy,Japanese,Creative,Journaling,Hiragana,Katakana",3.71
https://www.skillshare.com/en/classes/Japanese-Cooking-How-to-Make-Onigiri-Rice-Ball/1130914267,"Japanese Cooking: How to Make ""Onigiri"" (Rice Ball)",10,2104,Beginner level,"6 Lessons (11m)","Chef JA Cooks Simple Gohan, Simple Japanese Home Cooking","Culinary,Cooking,Lifestyle,Javanese,Japanese Cooking,Japan,Rice",4.2
https://www.skillshare.com/en/classes/Japanese-storefront-in-Japanese-watercolor-style-in-Procreate-digital-illustration-free-brushes/695447986,Japanese storefront in Japanese watercolor style in Procreate - digital illustration + free brushes,4,361,Intermediate level,"5 Lessons (1h 8m)","Inga Yoon, Digital illustrator and teacher","Illustration,Digital Illustration,Anime,Graphic Design,Japanese,Manga,Watercolor",3.79
https://www.skillshare.com/en/classes/Java-Object-Oriented-Programming-Concepts-Encapsulation/1550893975,Java: Object Oriented Programming Concepts - Encapsulation,0,29,Beginner level,"8 Lessons (11m)","ChargeAhead LLC, Technologist","Technology,Programming,Web Development,Java,Developer,Object Oriented,Programming Languages",5.0
https://www.skillshare.com/en/classes/Java-for-Everybody-Basic-Programming-Concepts/619088519,Java for Everybody: Basic Programming Concepts.,3,204,All levels,"35 Lessons (3h 12m)","Hadi Youness, Computer Engineer","Technology,Programming,Java,Creativity,Data Science,Basic Java Concept,Basics Of Programming",4.95
https://www.skillshare.com/en/classes/Java-for-Everybody-Basic-Programming-concepts-Part-2/780935373,Java for Everybody: Basic Programming concepts Part 2!,2,133,All levels,"44 Lessons (6h 38m)","Hadi Youness, Computer Engineer","Technology,Programming,Engineering,Java,Creative,Data Science,Basic Java Concept",4.92
https://www.skillshare.com/en/classes/Java-from-Beginner-to-Expert/1975944708,Java from Beginner to Expert,34,11344,Beginner level,"77 Lessons (10h 57m)","Arkadiusz Włodarczyk, Professional teacher","Technology,Web Development,Beginner,Java,Java Course,Java Web Development,Android Application",4.31
https://www.skillshare.com/en/classes/JavaScript-for-Beginners-includes-6-real-life-projects/1810436001,JavaScript for Beginners (includes 6+ real life projects),103,7841,Beginner level,"59 Lessons (8h 9m)","Kalob Taulien, Web Development Teacher","Technology,Web Development,Javascript,Coding,Make A Website,Real Life,Make Website",4.55
https://www.skillshare.com/en/classes/Javascript-Fun-Build-a-Tip-Calculator/736318919,Javascript Fun: Build a Tip Calculator!,41,2584,Beginner level,"9 Lessons (1h 10m)","Chris Dixon, Web Developer & Online Teacher","Technology,Programming,Web Development,HTML,CSS,Javascript,Calculator",4.39
https://www.skillshare.com/en/classes/Javascript-Gentle-Introduction-for-Beginners/463484328,Javascript: Gentle Introduction for Beginners,13,11144,Beginner level,"42 Lessons (4h 47m)","Chris Dixon, Web Developer & Online Teacher","Technology,Web Development,Web Design,Javascript,Creative,UI/UX Design,Create Games",4.2
https://www.skillshare.com/en/classes/Jazz-Piano-Chords-Rich-sounding-Jazz-Chords-for-the-Piano/2094045865,Jazz Piano Chords - Rich sounding Jazz Chords for the Piano,0,350,All levels,"40 Lessons (3h 11m)","Martin Cohen, Teacher, musician and composer","Music,Jazz,Music Theory,Piano,Creative,Chords,Rich",0.0
https://www.skillshare.com/en/classes/Jazz-Piano-The-Ultimate-Beginners-Course-A-simple-step-by-step-guide-to-jazz-piano/1305153043,Jazz Piano - The Ultimate Beginners Course - A simple step-by-step guide to jazz piano,1,3856,Beginner level,"99 Lessons (7h 40m)","Arthur Bird, Piano Teacher & Session Player","Music,Ear Training,Jazz,Music Education,Music Production,Piano,Creative",4.71
https://www.skillshare.com/en/classes/Jazz-Piano-for-Beginners-Improvise-Like-a-Pro/1363412262,Jazz Piano for Beginners - Improvise Like a Pro,0,3761,Beginner level,"19 Lessons (1h 12m)","Ali Abdaal, Doctor + YouTuber","Music,Ear Training,Jazz,Piano,Creative,Piano Class,Free Spun Article",4.36
https://www.skillshare.com/en/classes/Jewelry-Making-For-Beginners-Beading-Techniques-Stitches-1/1461889988,Jewelry Making For Beginners: Beading Techniques & Stitches #1,5,1554,All levels,"30 Lessons (2h 32m)","Greta Lan, Jewelry & Accessory Designer, YouTuber","Crafts,DIY,Jewelry Design,Lifestyle,Jewelry,Jewelry Making,Make Jewelry",4.85
https://www.skillshare.com/en/classes/Jewelry-Making-For-Beginners-Learn-to-Create-Diamond-Stud-Earrings-with-Wire-Wrap-Technique/585161470,Jewelry Making For Beginners : Learn to Create Diamond Stud Earrings with Wire Wrap Technique,1,321,Beginner level,"4 Lessons (17m)","Gopi Dave, Wire Wrapped Jewelry Maker","Crafts,Jewelry Design,Lifestyle,Earrings,Metalwork,Beginner,Etsy",4.69
https://www.skillshare.com/en/classes/Jewelry-Making-Introduction-to-Wire-Wrapping-for-Beginners/942419768,Jewelry Making : Introduction to Wire Wrapping for Beginners,3,920,Beginner level,"11 Lessons (41m)","Gopi Dave, Wire Wrapped Jewelry Maker","Crafts,Fashion Design,Jewelry Design,Fine Art,Lifestyle,Beading,Metalwork",4.59
https://www.skillshare.com/en/classes/Job-Interview-Masterclass-Max-Your-Interviewing-Success-with-Powerful-Tips-Power-Preparation/608787334,Job Interview Masterclass - Max Your Interviewing Success with Powerful Tips - Power Preparation!,0,619,All levels,"13 Lessons (1h 4m)","Paul Banoub, Leadership, Coaching & Productivity ACE","Business,Communication,Interviewing,Recruiting,Career Development,Interview Skills,Get A Job",4.73
https://www.skillshare.com/en/classes/Job-Interview-Skills-Top-Interview-Mistakes-and-Tips-Taught-by-a-CEO-CV-template-Included/242531909,Job Interview Skills : Top Interview Mistakes and Tips Taught by a CEO (CV template Included),0,113,All levels,"21 Lessons (1h 4m)","Engr. Hussein Attié, CEO I Engineer I Educator","Entrepreneurship,Business,Human Resources,Interviewing,Resume,Recruiting,Career Development",4.16
https://www.skillshare.com/en/classes/Job-Interview-Skills-Training-Course-Successful-Interviews/1555341432,Job Interview Skills Training Course | Successful Interviews,1,3522,All levels,"19 Lessons (1h 4m)","Mauricio Rubio, Serial entrepreneur, techie, life hacker, PM & MBA","Business,Human Resources,Social Responsibility,Jobs,Job,Interviews,Job Creation",3.3
https://www.skillshare.com/en/classes/Journal-All-the-Things/216479471,Journal All the Things,7,1533,Beginner level,"7 Lessons (18m)","Ramona MacLean, Storyboard Artist and Illustrator","Drawing,Painting,Fine Art,Creative Writing,Creative,Journaling,Creativity",3.44
https://www.skillshare.com/en/classes/Journaling-for-Beginners-Start-a-Writing-Habit-for-Daily-Reflection/382331249,Journaling for Beginners: Start a Writing Habit for Daily Reflection,9,1718,Beginner level,"13 Lessons (39m)","Hayden Aube, Illustrator & Designer","Health & Wellness,Creative Writing,Creative,Wellness,Mindfulness,Journaling,Reflection",4.5
https://www.skillshare.com/en/classes/Journaling-for-Positivity/1093144660,Journaling for Positivity,16,1845,All levels,"11 Lessons (20m)","Helen Colebrook, An avid journal keeper/creative","Crafts,Lifestyle,Wellness,Positivity,Journaling,Creativity,Handwriting",4.45
https://www.skillshare.com/en/classes/Journalism-101-Introduction-to-News-Writing/1727252815,Journalism 101 - Introduction to News Writing,8,2031,Beginner level,"11 Lessons (34m)","Donna DeRosa, Author / Blogger / Journalist","Writing & Publishing,Storytelling,Writing,Editorial Writing,Digital Publishing,Journalism,Creative",4.17
https://www.skillshare.com/en/classes/Joy-of-Daily-Pages-Sketchbook-Journaling-Prompts-Drawing-Practice-Ideas/1924315039,Joy of Daily Pages: Sketchbook Journaling Prompts & Drawing Practice Ideas,6,1964,All levels,"13 Lessons (44m)","Mimi Chao, Owner & Illustrator | Mimochai","Health & Wellness,Lifestyle,Personal Development,Journaling,Creativity,Self Care,Art Journaling",4.27
https://www.skillshare.com/en/classes/Joyful-Abstracts-with-Acrylic-Painting/140552404,Joyful Abstracts with Acrylic Painting,29,1038,All levels,"11 Lessons (1h 21m)","Jessi Raulet / EttaVee, Artist + Author + Business Owner","Painting,Fine Art,Acrylic Painting,Creative,Acrylics,Abstract Art,Color Mixing",4.66
https://www.skillshare.com/en/classes/Jungle-Fever-Negative-Painting-Advanced-Layering-Methods-in-Procreate-Free-Brushes-Doc-Set-Up/400629624,Jungle Fever Negative Painting Advanced Layering Methods in Procreate & Free Brushes & Doc Set-Up,16,468,Intermediate level,"9 Lessons (1h 17m)","Delores Naskrent, Creative Explorer","Graphic Design,Creative,Site Selection,Stamp Making,Jungle,Document Set Up,Procreate Techniques",4.72
https://www.skillshare.com/en/classes/Jupyter-lab-jupyter-notebook-google-colab-for-absolute-beginners-road-to-machine-learning-part-2/1046227246,"Jupyter lab, jupyter notebook, google colab for absolute beginners road to machine learning part 2",0,145,Beginner level,"8 Lessons (1h 14m)","Michal Hucko, Python | Docker | Kubernetes","Technology,Python,Statistics,Data Science,Machine Learning,Lumpy Mail,Jupyter",4.37
https://www.skillshare.com/en/classes/Just-Make-Stuff-Getting-Creative-with-Side-Projects/711034405,Just Make Stuff: Getting Creative with Side Projects,19,7449,All levels,"11 Lessons (47m)","Jessica Walsh & Timothy Goodman ♥, Designers","Illustration,Lettering,Hand Lettering,Graphic Design,Creative,Side Project,Creativity",4.19
https://www.skillshare.com/en/classes/Just-Start-5-Exercises-That-Lead-To-Big-Wins/1772589411,Just Start: 5 Exercises That Lead To Big Wins,116,22302,All levels,"8 Lessons (22m)","Rich Armstrong, Artist & Designer","Business,Creativity & Innovation,Social Media,Personal Development,Productivity,Creative,Creativity",4.43
https://www.skillshare.com/en/classes/Keynote-Stunning-Presentations-Made-Easy/1309455867,Keynote: Stunning Presentations Made Easy,1,2174,Beginner level,"24 Lessons (2h)","Steve Guttbinder, Founder of Gold Rush Presentations","Entrepreneurship,Branding,Business,Visual Storytelling,Business Development,Leadership,Personal Branding",4.69
https://www.skillshare.com/en/classes/Kick-Your-Bad-Writing-Habits-with-Easy-Writing-Productivity-Tips/1394615059,Kick Your Bad Writing Habits with Easy Writing Productivity Tips,0,341,Beginner level,"6 Lessons (27m)","Crystal Cestari, Author & Creativity Coach","Creative Writing,Creative,Writing Skills,Writing Productivity,Build A Writing Habit,Writing Goals,Writing Tips",3.71
https://www.skillshare.com/en/classes/Kickstart-your-Creativity-Introduction-to-Mood-Boards/213540154,Kickstart your Creativity: Introduction to Mood Boards,30,4247,Beginner level,"14 Lessons (44m)","Nancy Herrmann, Creative Director and Packaging Designer","Design,Graphic Design,Creativity & Innovation,Creative,Mood Board,Working Creatives",4.04
https://www.skillshare.com/en/classes/Kickstart-your-Creativity-with-Procreate-20-Fun-Drawings-for-Beginners-and-Beyond/1537565404,Kickstart your Creativity with Procreate: 20 Fun Drawings for Beginners and Beyond,375,4947,Beginner level,"39 Lessons (6h 24m)","Lisa Bardot, Happy Art-Making!","Illustration,Digital Illustration,Creative,Digital Art,Drawing For Beginners,Procreate,Ipad Art",4.91
https://www.skillshare.com/en/classes/Kids-Art-Craft-Watercolour-Greeting-Cards-Fun-Easy-Creative-using-CrepeTissue-papers/730512507,"Kids Art & Craft: Watercolour Greeting Cards - Fun, Easy & Creative - using Crepe/Tissue papers",1,124,Beginner level,"9 Lessons (39m)","Priya, Artist, Art teacher","Watercolors,Decorating,Fine Art,Visual Arts,Creative,Creativity,Kids Art",4.37
https://www.skillshare.com/en/classes/Kids-Beginner-Ukulele-Class/910944936,Kids Beginner Ukulele Class,0,2603,Beginner level,"15 Lessons (32m)",Aden Blake,"Music,Music Production,Creative,Ukulele,Nursery Rhymes",4.07
https://www.skillshare.com/en/classes/Kinetic-Typography-Animation-in-After-Effects/778582891,Kinetic Typography Animation in After Effects,4,4317,Beginner level,"13 Lessons (1h 29m)","Klarens Malluta, Visual Artist","Typography,Animation,Motion Graphics,Adobe After Effects,Creative,Poster,Kinetic Typography",3.94
https://www.skillshare.com/en/classes/Kinetic-Typography-Crash-Course-Create-Motion-Graphic-Text/228166134,Curso intensivo de tipografía cinética: cómo crear texto con motion graphics,18,4955,Beginner level,"11 Lessons (1h 15min)","Phil Ebiner, Video | Photo | Design","Animación,Motion graphics,Adobe After Effects,Edición de videos,Creativo,After Effects,Tipografía cinética",4.11
https://www.skillshare.com/en/classes/Kinetic-Typography-Rotation-After-Effects-Animation/1902562596,Kinetic Typography Rotation - After Effects Animation,25,3274,Beginner level,"8 Lessons (25m)","Klarens Malluta, Visual Artist","Typography,Animation,3D Animation,Adobe After Effects,Creative,Adobe Premiere,Abstract",4.29
https://www.skillshare.com/en/classes/Kitchen-Confidence-Practical-Tips-for-Cooking-with-Intuition/1361697736,Kitchen Confidence: Practical Tips for Cooking with Intuition,17,3923,Beginner level,"15 Lessons (57m)","Julie Yoon, Kitchen Coach","Culinary,Cooking,Lifestyle,Kitchen,Cook,Learn Cooking,Cooking For Beginners",4.61
https://www.skillshare.com/en/classes/Knife-Skills-101/2035620326,Knife Skills 101,0,4505,Beginner level,"9 Lessons (39m)","Grant Johnson, Professional Chef, Semi-Pro Educator","Culinary,Cooking,Lifestyle,Knife,Food & Drink",4.24
https://www.skillshare.com/en/classes/Knife-Skills-A-Mini-Class-to-Chop-Like-a-Chef/1266930828,Knife Skills: A Mini Class to Chop Like a Chef,86,71097,Beginner level,"6 Lessons (12m)","Elana Karp, Head Chef, Plated","Culinary,Lifestyle,Food And Drink,Chef,Home,Knife Skills,Food & Drink",3.96
https://www.skillshare.com/en/classes/Knitting-101-Everything-You-Need-to-Knit-With-Confidence/1622246192,Knitting 101: Everything You Need to Knit With Confidence,10,2749,Beginner level,"12 Lessons (1h 26m)","Vincent Williams, Crochet & Knitwear Designer","Crafts,Lifestyle,Knitting,Knitwear,Knit For Beginners,Knitting Patterns,Skillshare Original",4.52
https://www.skillshare.com/en/classes/Knitting-101-The-Basics-for-Beginners/131217138,Knitting 101: The Basics for Beginners,1,2579,Beginner level,"12 Lessons (37m)","Melissa Warren, Graphic Designer + Knitting Fanatic","Crafts,DIY,Lifestyle,Knitting,Knitwear,Knit For Beginners,Fiber Art",4.17
https://www.skillshare.com/en/classes/Knitting-For-Beginners-%E2%80%A2-Cast-On-%E2%80%A2-Knit-%E2%80%A2-Bind-Off-%E2%80%A2-Knit-3-Projects/1964626385,Knitting For Beginners • Cast On • Knit • Bind Off • Knit 3 Projects,1,245,Beginner level,"11 Lessons (2h 8m)","Sandra Clarke, artist • educator • maker • craftivist","Crafts,Lifestyle,Knitting,Knit Stitch,Knitwear,Learn To Knit,Knit For Beginners",3.71
https://www.skillshare.com/en/classes/Knitting-I-Learn-the-Basics-with-a-Simple-Scarf/495264189,Knitting I: Learn the Basics with a Simple Scarf,35,10096,Beginner level,"11 Lessons (46m)","Davina Choy, Yarn Wrangler at Sheep & Stitch","Crafts,DIY,Lifestyle,Knitting,Sewing,Knitwear,SCARF",4.32
https://www.skillshare.com/en/classes/Knitting-Toys-with-Continental-Knitting-1-Simple-Doll-and-Bunny/93299184,Knitting Toys with Continental Knitting (1) - Simple Doll and Bunny,0,87,Beginner level,"20 Lessons (1h 32m)","Monica Thomas, Loves knitting toys.","Crafts,Lifestyle,Knitting,Toy Design,Knit Stitch,Knit For Beginners,Knitting For Beginners",5.0
https://www.skillshare.com/en/classes/Knockouts-in-Illustrator-Holes-in-Shapes-A-Graphic-Design-for-Lunch%E2%84%A2-Class/2061238639,Knockouts in Illustrator - Holes in Shapes - A Graphic Design for Lunch™ Class,6,137,Intermediate level,"8 Lessons (37m)","Helen Bradley, Graphic Design for Lunch™","Logo Design,Typography,Digital Illustration,Adobe Illustrator,Icon Design,Graphic Design,Creative",4.77
https://www.skillshare.com/en/classes/Know-Yo-Dough-Baking-Tools-Tips-and-Techniques/1482533429,"Know Yo' Dough - Baking Tools, Tips, and Techniques",4,2620,Beginner level,"14 Lessons (1h 2m)","Becky Sue Wilberding, Baker. Blogger. Photographer. Designer. Stylist.","Culinary,Cooking,Baking,Lifestyle,Dough,Food & Drink,Baking Tools",3.98
https://www.skillshare.com/en/classes/Korean-Conversation-for-Beginners/1746012859,Korean Conversation for Beginners,0,2072,Beginner level,"53 Lessons (4h 33m)","Keehwan Kim, Language teaching professional","Lifestyle,Korean,Languages,Korea,Korean Conversation,Korean For Beginners",4.58
https://www.skillshare.com/en/classes/Korean-Pronunciation-Masterclass/1223656714,Korean Pronunciation Masterclass,0,426,Intermediate level,"59 Lessons (5h 48m)","Keehwan Kim, Language teaching professional","Lifestyle,Korean,Languages,Intonation,Korea",5.0
https://www.skillshare.com/en/classes/Korean-Vocabulary-Builder-for-Beginners/1423859891,Korean Vocabulary Builder for Beginners,0,1187,Beginner level,"102 Lessons (8h 57m)","Keehwan Kim, Language teaching professional","Lifestyle,Korean,Languages,Korean Food,Process Builder,Hangul,Basic Korean Vocabulary",4.79
https://www.skillshare.com/en/classes/Korean-for-Absolute-Beginners-1/2051961511,Korean for Absolute Beginners 1,15,11210,Beginner level,"65 Lessons (7h 6m)","Keehwan Kim, Language teaching professional","Lifestyle,Korean,Languages,Korean Language,Learn Korean Language,Hangul,Korean Reading Practice",4.71
https://www.skillshare.com/en/classes/Korean-for-Absolute-Beginners-2/1295276346,Korean for Absolute Beginners 2,1,1342,Beginner level,"59 Lessons (7h 5m)","Keehwan Kim, Language teaching professional","Lifestyle,Korean,Languages,Absolute,Korea",4.69
https://www.skillshare.com/en/classes/LANDSCAPE-OIL-PAINTING-DEEPQUIET-STILLNESS/1410153803,LANDSCAPE OIL PAINTING: 'DEEPQUIET STILLNESS',36,2462,Intermediate level,"17 Lessons (2h 27m)","Sarah Mckendry, Canadian Realist Painter","Art,Painting,Fine Art,Oil Painting,Creative,Creativity,Landscape",4.69
https://www.skillshare.com/en/classes/LANDSCAPE-OIL-PAINTING-MISTY-FOREST-SCENE/641651458,LANDSCAPE OIL PAINTING: MISTY FOREST SCENE,27,3012,All levels,"13 Lessons (1h 50m)","Sarah Mckendry, Canadian Realist Painter","Fine Art,Acrylic Painting,Mixed Media,Oil Painting,Creative,Sketch,Landscape",4.5
https://www.skillshare.com/en/classes/LANDSCAPE-OIL-PAINTINGS-MOUNTAINS-AND-FORESTS-AND-OCEANS-OH-MY/841342272,"LANDSCAPE OIL PAINTINGS: MOUNTAINS AND FORESTS AND OCEANS, OH MY!",19,2400,Intermediate level,"14 Lessons (2h 53m)","Sarah Mckendry, Canadian Realist Painter","Painting,Fine Art,Acrylic Painting,Oil Painting,Creative,Realism,Landscape",4.7
https://www.skillshare.com/en/classes/LEARN-THE-MOST-COMMON-ENGLISH-PHRASAL-VERBS-1-IELTS-English-preparation/308059693,LEARN THE MOST COMMON ENGLISH PHRASAL VERBS .1: IELTS English preparation,3,5487,Intermediate level,"22 Lessons (1h 20m)","Gaia Massara, English Teacher | Cambridge | TEFL","Lifestyle,English,Learn English,Languages,Ielts,Preparation,Fundamentals Of Writing",4.24
https://www.skillshare.com/en/classes/LEED-Green-Associate-V4-Complete-Course-%D8%B4%D8%B1%D8%AD-%D8%B9%D8%B1%D8%A8%D9%89/760837458,LEED Green Associate V4 | Complete Course | شرح عربى,1,284,Beginner level,"69 Lessons (18h 2m)","Karim Elnabawy, Sustainability Consultant |USGBC Faculty","Business,Construction,Architecture,Management,Sustainability,Leadership & Management,Leed",4.67
https://www.skillshare.com/en/classes/LIGHTROOM-CLASSIC-CC-Masterclass-The-Complete-Photo-Editing-Course/1363716672,LIGHTROOM CLASSIC CC Masterclass: The Complete Photo Editing Course,0,973,Beginner level,"27 Lessons (3h 51m)","Mario Guimarey, Photo | Video | Youtube | Editing","Photography,Retouching,Creative,Photo Editing,Adobe Lightroom,Photography Foundations,Course Editing",4.79
https://www.skillshare.com/en/classes/LOGO-DESIGN-A-journey-through-a-logo-design-project/1529926415,LOGO DESIGN - A journey through a logo design project,51,6659,Intermediate level,"16 Lessons (50m)","Faye Brown, Faye Brown Designs","Identity Design,Logo Design,Design Research,Freelancing,Graphic Design,Creative,Meeting Deadlines",4.45
https://www.skillshare.com/en/classes/La-Ciencia-de-Estudiar-Efectivamente/99331878,La Ciencia de Estudiar Efectivamente,15,3300,All levels,"13 Lessons (1h 58m)","Santiago Acosta, Medical Doctor, Teacher, Content Creator","Lifestyle,Science,Teaching,Study Skills,Studying,Self Development,Memory",4.75
https://www.skillshare.com/en/classes/Landing-Page-Design-and-Copywriting-Build-Pages-That-Convert-in-2020/1050566568,Landing Page Design and Copywriting: Build Pages That Convert in 2020,8,1967,All levels,"25 Lessons (1h 39m)","Jesse Forrest, Copywriting Veteran","Marketing,Business,Landing Page Design,Html Programming,Coding Course,Walt Disney World,Landing Page Optimization",4.44
https://www.skillshare.com/en/classes/Landscape-Photography-Capture-the-Beauty-of-Planet-Earth/1820767033,Landscape Photography: Capture the Beauty of Planet Earth,47,2522,Beginner level,"11 Lessons (2h 8m)","Sean Dalton, Travel Photographer","Photography,Digital Photography,Landscape Photography,Nature Photography,Travel Photography,Creative,Raw Processing",4.51
https://www.skillshare.com/en/classes/Landscape-Photography-I-Interpreting-Place-Through-Light/1405567161,Landscape Photography I: Interpreting Place Through Light,30,4054,Beginner level,"9 Lessons (32m)","JP Danko, Commercial Photographer","Photography,Photographic Composition,Digital Photography,Landscape Photography,Nature Photography,Portrait Photography,Creative",3.96
https://www.skillshare.com/en/classes/Landscape-Photography-III-Pro-Editing-With-Lightroom-Photoshop/1572761509,Landscape Photography III: Pro Editing With Lightroom & Photoshop,16,3654,Intermediate level,"8 Lessons (1h 58m)","JP Danko, Commercial Photographer","Photography,Digital Photography,Adobe Photoshop,Nature Photography,Creative,Photo Editing,Adobe Lightroom",3.49
https://www.skillshare.com/en/classes/Landscape-Photography-Shooting-from-an-Aerial-Perspective/354425788,Landscape Photography: Shooting from an Aerial Perspective,16,2180,All levels,"10 Lessons (38m)","Michael Yamashita, National Geographic Photographer, Author, Speaker","Photography,Photographic Composition,Digital Photography,Aerial Photography,Landscape Photography,Travel Photography,Climbing",4.1
https://www.skillshare.com/en/classes/Landscape-Studies-in-Gouache-with-Clair-Bremner/71395792,Landscape Studies in Gouache with Clair Bremner,37,2363,Intermediate level,"13 Lessons (1h 25m)","Clair Bremner, Professional Artist","Art,Illustration,Painting,Fine Art,Gouache,Visual Communication,Creative",4.41
https://www.skillshare.com/en/classes/Lasso-Tool-Magic-Floral-Explorations-in-Photoshop/962287336,Lasso Tool Magic: Floral Explorations in Photoshop,56,2080,Intermediate level,"10 Lessons (1h 49m)","Stephanie Fizer Coleman, children's book illustrator/bird artist","Illustration,Digital Illustration,Adobe Photoshop,Creative,Exploration,Flat Colors,Lasso Tool",4.62
https://www.skillshare.com/en/classes/Launch-A-Rocket-Learn-JavaScript-Basics-The-Fun-Way/640346588,Launch A Rocket: Learn JavaScript Basics The Fun Way!,48,5643,Beginner level,"16 Lessons (2h 22m)","Rich Armstrong, Artist & Designer","Technology,Web Development,Web Design,Rock,UI/UX Design,Launch,Racket",4.05
https://www.skillshare.com/en/classes/Launch-Your-Career-in-Events-Management/613116541,Launch Your Career in Events Management,3,1530,Beginner level,"9 Lessons (59m)","Hanna Ashcraft, Travel Blogger | Content Creator","Business,Events,Freelance & Entrepreneurship,Music Management,Business Skills,Wedding Event,Wedding Planner",4.26
https://www.skillshare.com/en/classes/Launch-a-No-Fail-Business-Model/2084598674,Launch a No Fail Business Model,15,5191,All levels,"11 Lessons (43m)","Joe Fairless, Marketer, Real Estate Investor & Author","Entrepreneurship,Marketing,Business,User Acquisition,Business Modeling,Small Business,Business Model",4.13
